codeLaniId,url,type,appeared
geojson,https://codelani.com/languages/geojson.html,jsonFormat,2008
george,https://codelani.com/languages/george.html,pl,1957
gerald,https://codelani.com/languages/gerald.html,pl,1989
gerber-image,https://codelani.com/languages/gerber-image.html,application,1980
gerbil,https://codelani.com/languages/gerbil.html,pl,2016
germinal,https://codelani.com/languages/germinal.html,pl,1974
gettext,https://codelani.com/languages/gettext.html,textMarkup,1990
gfa-basic,https://codelani.com/languages/gfa-basic.html,pl,1986
gff-format,https://codelani.com/languages/gff-format.html,textData,2006
gforth,https://codelani.com/languages/gforth.html,pl,1992
gfs,https://codelani.com/languages/gfs.html,filesystem,2003
gherkin,https://codelani.com/languages/gherkin.html,pl,2008
ghostscript,https://codelani.com/languages/ghostscript.html,pl,1988
gif-format,https://codelani.com/languages/gif-format.html,binaryDataFormat,1987
gimple,https://codelani.com/languages/gimple.html,ir,2003
gintonic,https://codelani.com/languages/gintonic.html,queryLanguage,2018
giotto,https://codelani.com/languages/giotto.html,pl,2001
gist,https://codelani.com/languages/gist.html,pl,1977
git,https://codelani.com/languages/git.html,application,2005
git-config,https://codelani.com/languages/git-config.html,application,2005
gks,https://codelani.com/languages/gks.html,pl,1983
glbasic,https://codelani.com/languages/glbasic.html,pl,2003
gleam,https://codelani.com/languages/gleam.html,pl,2016
glide,https://codelani.com/languages/glide.html,pl,1977
glish,https://codelani.com/languages/glish.html,pl,1993
glitch-editor,https://codelani.com/languages/glitch-editor.html,editor,2017
gloss,https://codelani.com/languages/gloss.html,pl,1971
glsl,https://codelani.com/languages/glsl.html,pl,1992
glu,https://codelani.com/languages/glu.html,pl,1995
glue-nail,https://codelani.com/languages/glue-nail.html,pl,1991
gluon,https://codelani.com/languages/gluon.html,pl,2014
glyph,https://codelani.com/languages/glyph.html,pl,2007
glyph-bitmap-distribution-format,https://codelani.com/languages/glyph-bitmap-distribution-format.html,application,1988
gnome-basic,https://codelani.com/languages/gnome-basic.html,pl,1999
gnu-e,https://codelani.com/languages/gnu-e.html,pl,1991
gnu-rtl,https://codelani.com/languages/gnu-rtl.html,ir,1987
gnuplot,https://codelani.com/languages/gnuplot.html,application,1986
go,https://codelani.com/languages/go.html,pl,2009
go-bang,https://codelani.com/languages/go-bang.html,pl,2003
goby,https://codelani.com/languages/goby.html,pl,2017
godel,https://codelani.com/languages/godel.html,pl,1992
godot-game-engine,https://codelani.com/languages/godot-game-engine.html,library,2014
goedel,https://codelani.com/languages/goedel.html,pl,1994
gofer,https://codelani.com/languages/gofer.html,pl,1994
gogs-editor,https://codelani.com/languages/gogs-editor.html,editor,
gold,https://codelani.com/languages/gold.html,grammarLanguage,2012
golo,https://codelani.com/languages/golo.html,pl,2012
golog,https://codelani.com/languages/golog.html,pl,1993
google-apps-script,https://codelani.com/languages/google-apps-script.html,pl,2009
google-cloud,https://codelani.com/languages/google-cloud.html,cloud,2011
google-data-studio-app,https://codelani.com/languages/google-data-studio-app.html,application,
google-sheets-app,https://codelani.com/languages/google-sheets-app.html,application,2006
gopher-protocol,https://codelani.com/languages/gopher-protocol.html,protocol,2010
goql,https://codelani.com/languages/goql.html,pl,1997
gospel,https://codelani.com/languages/gospel.html,pl,1977
gosu,https://codelani.com/languages/gosu.html,pl,2002
gp,https://codelani.com/languages/gp.html,pl,2015
gpds,https://codelani.com/languages/gpds.html,pl,1970
gpgs,https://codelani.com/languages/gpgs.html,pl,1977
gps,https://codelani.com/languages/gps.html,pl,1957
gpss,https://codelani.com/languages/gpss.html,pl,1960
gpss-360,https://codelani.com/languages/gpss-360.html,pl,1967
gpss-85,https://codelani.com/languages/gpss-85.html,pl,1985
gpss-fortran,https://codelani.com/languages/gpss-fortran.html,pl,1976
gql,https://codelani.com/languages/gql.html,pl,1980
graal,https://codelani.com/languages/graal.html,pl,1986
grace,https://codelani.com/languages/grace.html,pl,2010
grad-assistant,https://codelani.com/languages/grad-assistant.html,pl,1965
gradle,https://codelani.com/languages/gradle.html,application,2008
grain,https://codelani.com/languages/grain.html,pl,2017
grammatical-framework,https://codelani.com/languages/grammatical-framework.html,grammarLanguage,1998
graph-it,https://codelani.com/languages/graph-it.html,pl,2017
graph-modeling-language,https://codelani.com/languages/graph-modeling-language.html,application,1997
grapheasy,https://codelani.com/languages/grapheasy.html,pl,1975
graphics-basic,https://codelani.com/languages/graphics-basic.html,pl,1983
graphit,https://codelani.com/languages/graphit.html,pl,2018
graphlog,https://codelani.com/languages/graphlog.html,pl,1988
graphml,https://codelani.com/languages/graphml.html,xmlFormat,2001
graphos,https://codelani.com/languages/graphos.html,pl,1972
graphql,https://codelani.com/languages/graphql.html,queryLanguage,2015
graphql-plus-minus,https://codelani.com/languages/graphql-plus-minus.html,queryLanguage,2017
graqula,https://codelani.com/languages/graqula.html,pl,1993
grass,https://codelani.com/languages/grass.html,pl,1977
gravity,https://codelani.com/languages/gravity.html,pl,2017
greek-numerals,https://codelani.com/languages/greek-numerals.html,numeralSystem,-300
green,https://codelani.com/languages/green.html,pl,1998
gremlin,https://codelani.com/languages/gremlin.html,queryLanguage,2009
grep,https://codelani.com/languages/grep.html,pl,1974
gridstudio-editor,https://codelani.com/languages/gridstudio-editor.html,editor,2018
grin,https://codelani.com/languages/grin.html,pl,1977
grml,https://codelani.com/languages/grml.html,pl,2003
groove,https://codelani.com/languages/groove.html,pl,1970
groovy,https://codelani.com/languages/groovy.html,pl,2003
groovy-server-pages,https://codelani.com/languages/groovy-server-pages.html,template,2008
grouplog,https://codelani.com/languages/grouplog.html,pl,2000
grunt,https://codelani.com/languages/grunt.html,library,2011
gsbl,https://codelani.com/languages/gsbl.html,pl,1988
gtf-format,https://codelani.com/languages/gtf-format.html,textData,2006
guide,https://codelani.com/languages/guide.html,pl,1994
guile,https://codelani.com/languages/guile.html,pl,1993
gura,https://codelani.com/languages/gura.html,pl,2013
gvl,https://codelani.com/languages/gvl.html,pl,1990
gw-basic,https://codelani.com/languages/gw-basic.html,pl,1983
gwion,https://codelani.com/languages/gwion.html,pl,2016
gwl,https://codelani.com/languages/gwl.html,pl,2017
gxl,https://codelani.com/languages/gxl.html,pl,2000
gypsy,https://codelani.com/languages/gypsy.html,pl,1976
gzip,https://codelani.com/languages/gzip.html,binaryDataFormat,1992
habit,https://codelani.com/languages/habit.html,pl,2016
hac,https://codelani.com/languages/hac.html,pl,2007
hack,https://codelani.com/languages/hack.html,pl,2014
hackage-pm,https://codelani.com/languages/hackage-pm.html,packageManager,
hackett,https://codelani.com/languages/hackett.html,pl,2017
hackppl,https://codelani.com/languages/hackppl.html,pl,2019
haggis,https://codelani.com/languages/haggis.html,pl,2010
hal-format,https://codelani.com/languages/hal-format.html,binaryDataFormat,2012
hal-s,https://codelani.com/languages/hal-s.html,assembly,1972
halide,https://codelani.com/languages/halide.html,pl,2010
hamdown,https://codelani.com/languages/hamdown.html,textMarkup,2018
haml,https://codelani.com/languages/haml.html,template,2006
hancock,https://codelani.com/languages/hancock.html,pl,1999
handel-c,https://codelani.com/languages/handel-c.html,pl,1996
handlebars,https://codelani.com/languages/handlebars.html,template,2010
hank,https://codelani.com/languages/hank.html,pl,1996
harbour,https://codelani.com/languages/harbour.html,pl,1999
harvey,https://codelani.com/languages/harvey.html,pl,1972
harwell-boeing-format,https://codelani.com/languages/harwell-boeing-format.html,textData,1989
hascript,https://codelani.com/languages/hascript.html,pl,1990
hashlink,https://codelani.com/languages/hashlink.html,bytecode,2015
haskell,https://codelani.com/languages/haskell.html,pl,1990
haskell-sharp,https://codelani.com/languages/haskell-sharp.html,pl,1991
hasl,https://codelani.com/languages/hasl.html,pl,1982
haste,https://codelani.com/languages/haste.html,pl,2014
haxe,https://codelani.com/languages/haxe.html,pl,2005
haxelibs-pm,https://codelani.com/languages/haxelibs-pm.html,packageManager,
hazel,https://codelani.com/languages/hazel.html,pl,2016
hbasic,https://codelani.com/languages/hbasic.html,pl,2007
hcl,https://codelani.com/languages/hcl.html,metaLanguage,2014
hdf,https://codelani.com/languages/hdf.html,binaryDataFormat,1992
hdfs,https://codelani.com/languages/hdfs.html,filesystem,2011
hdmi-standard,https://codelani.com/languages/hdmi-standard.html,standard,2002
helena,https://codelani.com/languages/helena.html,pl,2017
helium,https://codelani.com/languages/helium.html,pl,2003
hello,https://codelani.com/languages/hello.html,pl,2015
helper,https://codelani.com/languages/helper.html,pl,1969
henk,https://codelani.com/languages/henk.html,pl,1997
heraklit,https://codelani.com/languages/heraklit.html,pl,1987
herbrand,https://codelani.com/languages/herbrand.html,pl,1995
hermes,https://codelani.com/languages/hermes.html,pl,1990
heron,https://codelani.com/languages/heron.html,pl,
heron-lang,https://codelani.com/languages/heron-lang.html,pl,2016
hex-pm,https://codelani.com/languages/hex-pm.html,packageManager,
hexagon,https://codelani.com/languages/hexagon.html,assembly,2006
hexagony,https://codelani.com/languages/hexagony.html,esolang,2015
hfs,https://codelani.com/languages/hfs.html,filesystem,1985
hfs-plus,https://codelani.com/languages/hfs-plus.html,filesystem,1998
hhvm,https://codelani.com/languages/hhvm.html,vm,2011
hi-visual,https://codelani.com/languages/hi-visual.html,pl,1992
high-tech-basic,https://codelani.com/languages/high-tech-basic.html,pl,1988
hilbert,https://codelani.com/languages/hilbert.html,pl,2014
hilltop-lang,https://codelani.com/languages/hilltop-lang.html,pl,
hilvl,https://codelani.com/languages/hilvl.html,pl,2015
hiq,https://codelani.com/languages/hiq.html,pl,
hivemind,https://codelani.com/languages/hivemind.html,pl,2015
hiveql,https://codelani.com/languages/hiveql.html,queryLanguage,2011
hjson,https://codelani.com/languages/hjson.html,metaLanguage,2014
hl7,https://codelani.com/languages/hl7.html,pl,1989
hla,https://codelani.com/languages/hla.html,pl,2011
hlsl,https://codelani.com/languages/hlsl.html,pl,2002
hlvm,https://codelani.com/languages/hlvm.html,vm,2009
hmsl,https://codelani.com/languages/hmsl.html,pl,
hocon,https://codelani.com/languages/hocon.html,metaLanguage,2011
hodor,https://codelani.com/languages/hodor.html,esolang,2015
hol,https://codelani.com/languages/hol.html,pl,1985
holcf,https://codelani.com/languages/holcf.html,pl,1994
holo,https://codelani.com/languages/holo.html,pl,2001
holonforth,https://codelani.com/languages/holonforth.html,pl,1989
holyc,https://codelani.com/languages/holyc.html,pl,2005
homespring,https://codelani.com/languages/homespring.html,pl,
honu,https://codelani.com/languages/honu.html,pl,
hoon,https://codelani.com/languages/hoon.html,pl,
hop,https://codelani.com/languages/hop.html,pl,
hope,https://codelani.com/languages/hope.html,pl,1978
hopscotch,https://codelani.com/languages/hopscotch.html,pl,2016
hotdog,https://codelani.com/languages/hotdog.html,pl,2001
hp-basic-for-openvms,https://codelani.com/languages/hp-basic-for-openvms.html,pl,1982
hp-gl,https://codelani.com/languages/hp-gl.html,pl,1986
hp-pascal,https://codelani.com/languages/hp-pascal.html,pl,1984
hp-time-shared-basic,https://codelani.com/languages/hp-time-shared-basic.html,pl,1969
hprl,https://codelani.com/languages/hprl.html,pl,1982
hsaml-format,https://codelani.com/languages/hsaml-format.html,xmlFormat,2013
hscript,https://codelani.com/languages/hscript.html,pl,1996
hsl,https://codelani.com/languages/hsl.html,pl,1991
hsml,https://codelani.com/languages/hsml.html,pl,1998
htel,https://codelani.com/languages/htel.html,pl,1999
html,https://codelani.com/languages/html.html,textMarkup,1991
http,https://codelani.com/languages/http.html,protocol,1989
http-2,https://codelani.com/languages/http-2.html,protocol,2015
http-3,https://codelani.com/languages/http-3.html,protocol,2018
httplang,https://codelani.com/languages/httplang.html,pl,2015
huginn,https://codelani.com/languages/huginn.html,pl,2015
hugo,https://codelani.com/languages/hugo.html,pl,
hugo-programming-language,https://codelani.com/languages/hugo-programming-language.html,pl,1995
hummingbird-quickscript,https://codelani.com/languages/hummingbird-quickscript.html,pl,1990
hxml,https://codelani.com/languages/hxml.html,application,2009
hy,https://codelani.com/languages/hy.html,pl,2013
hybrid,https://codelani.com/languages/hybrid.html,pl,1987
hycom,https://codelani.com/languages/hycom.html,pl,1975
hypac,https://codelani.com/languages/hypac.html,pl,1970
hyper-basic,https://codelani.com/languages/hyper-basic.html,pl,1985
hypercard,https://codelani.com/languages/hypercard.html,pl,1987
hyperflow,https://codelani.com/languages/hyperflow.html,pl,1993
hyperlisp,https://codelani.com/languages/hyperlisp.html,pl,
hyperlog,https://codelani.com/languages/hyperlog.html,pl,1996
hypertalk,https://codelani.com/languages/hypertalk.html,pl,1987
hyphy,https://codelani.com/languages/hyphy.html,pl,2008
hytime,https://codelani.com/languages/hytime.html,pl,1991
hytran,https://codelani.com/languages/hytran.html,pl,1963
i-expressions,https://codelani.com/languages/i-expressions.html,pl,2003
ia-32,https://codelani.com/languages/ia-32.html,isa,1985
ial,https://codelani.com/languages/ial.html,pl,1958
iam,https://codelani.com/languages/iam.html,pl,1968
ib-templog,https://codelani.com/languages/ib-templog.html,pl,1987
ibex,https://codelani.com/languages/ibex.html,pl,
ibm-1401-symbolic-programming-system,https://codelani.com/languages/ibm-1401-symbolic-programming-system.html,compiler,1959
ibm-basic,https://codelani.com/languages/ibm-basic.html,pl,1981
ibm-basica,https://codelani.com/languages/ibm-basica.html,pl,1981
ibm-gml,https://codelani.com/languages/ibm-gml.html,xmlFormat,1969
ibm-i-control-language,https://codelani.com/languages/ibm-i-control-language.html,pl,1993
